anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,class
0.004,0.126,0.0,0.0,0.0,0.838,0.032,0.0,1
0.0,0.005,0.0,0.0,0.002,0.986,0.006,0.0,1
0.0,0.017,0.0,0.0,0.0,0.493,0.489,0.0,1
0.001,0.204,0.0,0.0,0.001,0.777,0.017,0.0,1
0.001,0.114,0.0,0.0,0.001,0.856,0.029,0.0,1
0.001,0.176,0.0,0.0,0.001,0.744,0.078,0.0,1
0.0,0.017,0.0,0.0,0.0,0.558,0.424,0.0,1
0.0,0.007,0.0,0.0,0.0,0.974,0.019,0.0,1
0.002,0.144,0.0,0.0,0.0,0.797,0.056,0.0,1
0.0,0.011,0.0,0.0,0.763,0.223,0.0,0.003,1
0.003,0.201,0.001,0.0,0.001,0.751,0.043,0.0,1
0.002,0.002,0.0,0.0,0.0,0.981,0.015,0.0,1
0.0,0.004,0.0,0.0,0.001,0.952,0.042,0.0,1
0.0,0.009,0.0,0.0,0.001,0.962,0.029,0.0,1
0.001,0.236,0.0,0.0,0.001,0.691,0.071,0.0,1
0.002,0.167,0.0,0.0,0.0,0.754,0.077,0.0,1
0.0,0.001,0.0,0.0,0.0,0.985,0.014,0.0,1
0.004,0.096,0.0,0.0,0.0,0.841,0.058,0.0,1
0.001,0.001,0.0,0.094,0.0,0.816,0.03,0.057,1
0.004,0.121,0.0,0.0,0.0,0.808,0.066,0.0,1
0.01,0.081,0.0,0.0,0.0,0.871,0.038,0.0,1
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,1
0.0,0.009,0.0,0.0,0.001,0.98,0.011,0.0,1
0.0,0.0,0.0,0.003,0.0,0.974,0.012,0.011,1
0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,1
0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,1
0.007,0.069,0.001,0.0,0.0,0.855,0.068,0.0,1
0.003,0.065,0.0,0.0,0.0,0.84,0.093,0.0,1
0.0,0.001,0.0,0.033,0.0,0.92,0.012,0.035,1
0.001,0.001,0.001,0.092,0.0,0.79,0.055,0.06,1
0.0,0.001,0.0,0.038,0.0,0.91,0.011,0.039,1
0.002,0.138,0.0,0.0,0.0,0.804,0.055,0.0,1
0.002,0.086,0.0,0.0,0.0,0.886,0.025,0.0,1
0.0,0.002,0.0,0.0,0.0,0.936,0.062,0.0,1
0.001,0.187,0.0,0.0,0.001,0.756,0.055,0.0,1
0.0,0.003,0.0,0.0,0.001,0.971,0.024,0.0,1
0.0,0.001,0.0,0.0,0.0,0.996,0.002,0.0,1
0.0,0.002,0.0,0.0,0.0,0.925,0.072,0.0,1
0.001,0.068,0.0,0.0,0.0,0.839,0.092,0.0,1
0.007,0.002,0.0,0.0,0.0,0.982,0.009,0.0,1
0.0,0.013,0.0,0.0,0.001,0.963,0.023,0.0,1
0.0,0.016,0.0,0.0,0.0,0.457,0.527,0.0,1
0.0,0.005,0.0,0.0,0.613,0.377,0.0,0.004,1
0.002,0.061,0.0,0.0,0.0,0.856,0.08,0.0,1
0.001,0.045,0.0,0.0,0.0,0.921,0.033,0.0,1
0.001,0.191,0.0,0.0,0.0,0.783,0.024,0.0,1
0.005,0.134,0.0,0.0,0.0,0.837,0.024,0.0,1
0.001,0.218,0.0,0.0,0.001,0.746,0.034,0.0,1
0.0,0.001,0.0,0.0,0.212,0.784,0.002,0.0,1
0.003,0.202,0.0,0.0,0.0,0.756,0.039,0.0,1
0.001,0.001,0.0,0.0,0.0,0.971,0.027,0.0,1
0.003,0.153,0.0,0.0,0.0,0.804,0.039,0.0,1
0.002,0.127,0.0,0.0,0.0,0.83,0.041,0.0,1
0.0,0.019,0.001,0.0,0.0,0.4,0.581,0.0,1
0.0,0.006,0.0,0.0,0.001,0.981,0.011,0.0,1
0.0,0.002,0.0,0.0,0.0,0.933,0.064,0.0,1
0.0,0.004,0.0,0.0,0.002,0.939,0.056,0.0,1
0.0,0.002,0.0,0.0,0.0,0.936,0.062,0.0,1
0.003,0.114,0.0,0.0,0.0,0.82,0.063,0.0,1
0.001,0.146,0.0,0.0,0.001,0.785,0.067,0.0,1
0.002,0.056,0.0,0.0,0.0,0.905,0.038,0.0,1
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.001,1
0.004,0.117,0.0,0.0,0.0,0.78,0.099,0.0,1
0.0,0.046,0.0,0.0,0.0,0.947,0.006,0.0,1
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,1
0.001,0.102,0.001,0.0,0.0,0.737,0.159,0.0,1
0.0,0.002,0.0,0.0,0.0,0.988,0.009,0.001,1
0.0,0.037,0.0,0.0,0.0,0.839,0.123,0.0,1
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,1
0.0,0.007,0.0,0.0,0.001,0.989,0.003,0.0,1
0.0,0.009,0.0,0.0,0.0,0.921,0.07,0.0,1
0.0,0.0,0.0,0.0,0.0,0.996,0.002,0.002,1
0.008,0.073,0.001,0.0,0.0,0.827,0.092,0.0,1
0.001,0.001,0.0,0.07,0.0,0.837,0.038,0.053,1
0.001,0.177,0.0,0.0,0.001,0.756,0.064,0.0,1
0.0,0.002,0.0,0.0,0.0,0.948,0.05,0.0,1
0.002,0.215,0.0,0.0,0.0,0.744,0.038,0.0,1
0.0,0.003,0.0,0.0,0.002,0.949,0.046,0.0,1
0.0,0.003,0.0,0.0,0.0,0.917,0.079,0.0,1
0.0,0.004,0.0,0.0,0.719,0.276,0.001,0.0,1
0.004,0.117,0.0,0.0,0.0,0.836,0.042,0.0,1
0.0,0.005,0.0,0.0,0.001,0.984,0.009,0.0,1
0.0,0.016,0.0,0.0,0.0,0.616,0.368,0.0,1
0.001,0.001,0.0,0.0,0.0,0.985,0.013,0.0,1
0.002,0.087,0.0,0.0,0.0,0.855,0.055,0.0,1
0.0,0.008,0.0,0.0,0.108,0.882,0.002,0.0,1
0.001,0.183,0.0,0.0,0.001,0.779,0.035,0.0,1
0.003,0.147,0.0,0.0,0.0,0.809,0.04,0.0,1
