anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,class
0.0,0.006,0.0,0.0,0.01,0.984,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.005,0.0,0
0.001,0.012,0.0,0.0,0.0,0.81,0.176,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.002,0.0,0.0,0.0,0.731,0.267,0.0,0
0.032,0.083,0.0,0.0,0.0,0.882,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.976,0.001,0.022,0
0.004,0.001,0.0,0.0,0.0,0.99,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,0
0.0,0.014,0.0,0.0,0.0,0.908,0.078,0.0,0
0.0,0.001,0.0,0.0,0.0,0.967,0.033,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.015,0.178,0.0,0.0,0.0,0.805,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.002,0.069,0.002,0.0,0.002,0.739,0.186,0.0,0
0.0,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.002,0.0,0.0,0.0,0.996,0.002,0.0,0
0.0,0.006,0.0,0.0,0.003,0.99,0.001,0.0,0
0.0,0.01,0.0,0.001,0.0,0.95,0.003,0.036,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.002,0.0,0.0,0.0,0.984,0.014,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.009,0.0,0
0.0,0.001,0.0,0.0,0.0,0.98,0.019,0.0,0
0.001,0.001,0.0,0.0,0.0,0.995,0.004,0.0,0
0.002,0.016,0.0,0.0,0.0,0.73,0.251,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.001,0.0,0.0,0.89,0.109,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.001,0.048,0.0,0.0,0.0,0.525,0.426,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.006,0.0,0
0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.001,0.0,0.0,0.0,0.991,0.008,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.915,0.085,0.0,0
0.0,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0
0.007,0.143,0.004,0.002,0.001,0.603,0.238,0.003,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.019,0.0,0.0,0.0,0.98,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.002,0.0,0.0,0.0,0.0,0.987,0.011,0.0,0
0.0,0.005,0.0,0.0,0.38,0.615,0.0,0.0,0
0.001,0.001,0.001,0.003,0.0,0.918,0.024,0.052,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.002,0.0,0.0,0.0,0.997,0.001,0.0,0
0.003,0.003,0.0,0.0,0.0,0.989,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.005,0.0,0.0,0.0,0.516,0.479,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.009,0.003,0.001,0.006,0.001,0.904,0.058,0.018,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.975,0.001,0.024,0
0.0,0.005,0.0,0.0,0.001,0.99,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.977,0.001,0.021,0
0.001,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.009,0.0,0
0.0,0.004,0.0,0.0,0.0,0.974,0.021,0.0,0
0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0
0.0,0.002,0.0,0.0,0.001,0.974,0.024,0.0,0
0.012,0.007,0.0,0.001,0.0,0.949,0.03,0.001,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.004,0.006,0.0,0.0,0.0,0.987,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.006,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.961,0.039,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.01,0.002,0.001,0.0,0.001,0.973,0.014,0.0,0
0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.001,0.0,0.0,0.0,0.995,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.029,0.0,0.0,0.0,0.944,0.027,0.0,0
0.0,0.002,0.0,0.0,0.0,0.995,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.981,0.018,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.968,0.032,0.0,0
0.0,0.124,0.0,0.0,0.039,0.836,0.001,0.0,0
0.003,0.004,0.0,0.0,0.0,0.965,0.027,0.001,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0
0.033,0.003,0.001,0.002,0.0,0.925,0.034,0.002,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.001,0.0,0.0,0.0,0.997,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.003,0.0,0.0,0.0,0.988,0.009,0.0,0
0.0,0.0,0.0,0.0,0.0,0.956,0.043,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.975,0.025,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0
0.0,0.064,0.0,0.0,0.001,0.934,0.0,0.0,0
0.0,0.005,0.0,0.0,0.0,0.962,0.033,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.984,0.016,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.992,0.007,0.0,0
0.004,0.02,0.0,0.001,0.0,0.864,0.002,0.109,0
0.005,0.001,0.0,0.0,0.0,0.982,0.012,0.0,0
0.0,0.002,0.0,0.0,0.001,0.995,0.002,0.0,0
0.0,0.011,0.0,0.0,0.0,0.912,0.077,0.0,0
0.0,0.0,0.0,0.0,0.003,0.987,0.0,0.01,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.004,0.0,0.0,0.0,0.995,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.927,0.073,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.042,0.955,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.987,0.012,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.038,0.0,0.0,0.0,0.0,0.954,0.007,0.001,0
0.0,0.001,0.0,0.0,0.0,0.935,0.063,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,0
0.0,0.001,0.0,0.0,0.0,0.983,0.015,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.002,0.0,0.0,0.0,0.995,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.005,0.0,0.0,0.0,0.956,0.039,0.0,0
0.001,0.002,0.0,0.0,0.0,0.994,0.004,0.0,0
0.001,0.002,0.0,0.0,0.0,0.991,0.006,0.0,0
0.001,0.022,0.0,0.0,0.0,0.976,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.004,0.001,0
0.001,0.006,0.0,0.0,0.0,0.981,0.01,0.001,0
0.0,0.0,0.0,0.0,0.001,0.998,0.001,0.0,0
0.002,0.003,0.0,0.0,0.0,0.994,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.984,0.016,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.005,0.0,0
0.018,0.0,0.0,0.0,0.0,0.978,0.002,0.0,0
0.0,0.001,0.0,0.0,0.0,0.997,0.001,0.001,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.001,0.004,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.986,0.014,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.004,0.0,0.0,0.001,0.994,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.539,0.0,0.461,0
0.0,0.0,0.0,0.0,0.0,0.982,0.018,0.0,0
0.0,0.002,0.0,0.0,0.0,0.954,0.043,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.011,0.001,0.0,0.0,0.0,0.979,0.009,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.984,0.016,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.009,0.001,0.0,0.0,0.0,0.971,0.018,0.0,0
0.0,0.002,0.0,0.0,0.0,0.996,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.952,0.048,0.0,0
0.0,0.003,0.0,0.0,0.0,0.997,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.0,0.004,0.0,0.0,0.001,0.99,0.005,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.001,0
0.013,0.002,0.0,0.001,0.0,0.954,0.025,0.004,0
0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0
0.0,0.002,0.0,0.0,0.001,0.996,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.992,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.005,0.005,0.0,0.0,0.0,0.929,0.061,0.0,0
0.0,0.002,0.0,0.0,0.0,0.616,0.38,0.0,0
0.003,0.001,0.0,0.0,0.0,0.993,0.003,0.0,0
0.0,0.002,0.0,0.0,0.0,0.997,0.002,0.0,0
0.001,0.016,0.0,0.0,0.0,0.806,0.176,0.0,0
0.003,0.032,0.001,0.0,0.001,0.935,0.028,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.01,0.0,0
0.0,0.001,0.0,0.0,0.0,0.994,0.006,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.98,0.019,0.0,0
0.005,0.001,0.0,0.0,0.016,0.972,0.005,0.0,0
0.0,0.002,0.0,0.0,0.0,0.988,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.003,0.211,0.002,0.0,0.0,0.653,0.13,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.972,0.028,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.029,0.0,0.0,0.0,0.912,0.059,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.012,0.0,0.0,0.0,0.842,0.146,0.0,0
0.002,0.003,0.0,0.0,0.0,0.987,0.008,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.979,0.02,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.001,0.0,0.781,0.0,0.217,0
0.0,0.0,0.0,0.0,0.0,0.993,0.005,0.001,0
0.0,0.001,0.0,0.0,0.0,0.988,0.006,0.004,0
0.0,0.0,0.0,0.0,0.0,0.993,0.006,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.001,0.0,0.0,0.0,0.94,0.058,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0
0.0,0.001,0.0,0.0,0.0,0.973,0.026,0.0,0
0.001,0.004,0.0,0.0,0.012,0.982,0.0,0.001,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0,0
0.0,0.02,0.0,0.0,0.0,0.979,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.972,0.028,0.0,0
0.0,0.001,0.0,0.002,0.001,0.541,0.002,0.454,0
0.0,0.0,0.0,0.001,0.0,0.938,0.001,0.06,0
0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,0
0.001,0.001,0.0,0.0,0.0,0.838,0.161,0.0,0
0.0,0.0,0.0,0.0,0.0,0.984,0.015,0.0,0
0.0,0.002,0.0,0.0,0.0,0.995,0.002,0.0,0
0.0,0.002,0.0,0.0,0.0,0.998,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0
0.0,0.014,0.0,0.0,0.001,0.985,0.0,0.0,0
0.0,0.001,0.0,0.0,0.001,0.998,0.0,0.0,0
0.001,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.006,0.0,0.0,0.493,0.498,0.002,0.0,0
0.0,0.0,0.0,0.0,0.967,0.032,0.0,0.0,0
0.0,0.014,0.0,0.0,0.011,0.972,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.01,0.0,0
0.0,0.001,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.001,0.0,0.0,0.001,0.997,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.001,0.002,0
0.0,0.0,0.0,0.0,0.0,0.986,0.014,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.989,0.011,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.001,0.002,0.0,0.0,0.0,0.94,0.056,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.856,0.142,0.0,0
0.03,0.001,0.0,0.0,0.0,0.928,0.04,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.001,0
0.0,0.001,0.0,0.0,0.0,0.986,0.013,0.0,0
0.002,0.001,0.0,0.0,0.0,0.995,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.981,0.019,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.001,0.0,0.0,0.0,0.0,0.992,0.006,0.001,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.002,0.0,0.0,0.001,0.997,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.001,0.0,0.0,0.0,0.997,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.974,0.026,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.006,0.0,0.0,0.3,0.69,0.001,0.004,0
0.0,0.0,0.0,0.0,0.005,0.993,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.006,0.002,0.0,0.0,0.001,0.985,0.005,0.0,0
0.0,0.003,0.0,0.0,0.001,0.996,0.0,0.0,0
0.0,0.003,0.0,0.0,0.0,0.98,0.015,0.001,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.015,0.0,0.0,0.0,0.966,0.019,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.007,0.0,0
0.003,0.178,0.001,0.0,0.001,0.696,0.12,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.006,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.982,0.018,0.0,0
0.0,0.001,0.0,0.0,0.069,0.929,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.901,0.099,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0
0.0,0.001,0.0,0.0,0.0,0.962,0.038,0.0,0
0.0,0.001,0.0,0.0,0.006,0.993,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.007,0.0,0.0,0.0,0.992,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0
0.0,0.0,0.0,0.0,0.0,0.885,0.114,0.0,0
0.0,0.0,0.0,0.0,0.0,0.987,0.013,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0
0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.963,0.037,0.0,0
0.003,0.0,0.0,0.006,0.0,0.871,0.001,0.119,0
0.0,0.001,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.004,0.006,0.0,0.001,0.0,0.911,0.077,0.001,0
0.001,0.003,0.0,0.0,0.0,0.763,0.233,0.0,0
0.0,0.012,0.0,0.0,0.0,0.943,0.045,0.0,0
0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,0
0.004,0.007,0.0,0.0,0.024,0.96,0.004,0.0,0
0.0,0.001,0.0,0.0,0.0,0.991,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.996,0.003,0.0,0
0.0,0.0,0.0,0.0,0.0,0.988,0.012,0.0,0
0.0,0.017,0.0,0.0,0.0,0.863,0.12,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.971,0.029,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.001,0.0,0.0,0.001,0.998,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.009,0.001,0.0,0.0,0.0,0.981,0.008,0.0,0
0.0,0.0,0.0,0.0,0.0,0.991,0.0,0.009,0
0.0,0.002,0.0,0.0,0.0,0.993,0.004,0.0,0
0.0,0.006,0.0,0.0,0.0,0.993,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.997,0.002,0.0,0
0.0,0.001,0.0,0.0,0.0,0.99,0.009,0.0,0
0.0,0.0,0.0,0.0,0.0,0.995,0.004,0.0,0
0.0,0.0,0.0,0.0,0.0,0.994,0.0,0.005,0
0.0,0.0,0.0,0.0,0.0,0.996,0.002,0.001,0
0.005,0.072,0.0,0.0,0.0,0.704,0.219,0.0,0
0.0,0.0,0.0,0.0,0.0,0.944,0.056,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0
0.0,0.0,0.0,0.0,0.0,0.998,0.001,0.0,0
0.002,0.017,0.0,0.0,0.0,0.769,0.212,0.0,0
0.0,0.0,0.0,0.0,0.0,0.922,0.001,0.077,0
0.0,0.001,0.0,0.0,0.001,0.995,0.003,0.0,0
0.002,0.086,0.0,0.0,0.0,0.852,0.059,0.0,0
0.0,0.0,0.0,0.0,0.0,0.993,0.007,0.0,0
0.0,0.002,0.0,0.0,0.0,0.987,0.011,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.051,0.0,0.0,0.001,0.937,0.012,0.0,0
